round,slice,client_id,is_mal,metric,value
26,head,5,False,V_all,0.011607533320784569
26,head,6,False,score_cos_all,0.6264530420303345
26,head,6,False,score_unit_mse,0.0004875122394878417
26,head,6,False,score_nmse,0.00034517983669448603
26,head,6,False,V_all,0.0052787247113883495
26,head,7,True,score_cos_all,1.074613742530346
26,head,7,True,score_unit_mse,0.0008362754597328603
26,head,7,True,score_nmse,0.0027663340984186843
26,head,7,True,V_all,0.0021194054279476404
26,head,8,True,score_cos_all,1.165927529335022
26,head,8,True,score_unit_mse,0.0009073370601981878
26,head,8,True,score_nmse,0.0038542702270542733
26,head,8,True,V_all,0.0021313417237251997
26,head,9,True,score_cos_all,1.1519617438316345
26,head,9,True,score_unit_mse,0.0008964685839600861
26,head,9,True,score_nmse,0.00409006638203339
26,head,9,True,V_all,0.002091034082695842
26,last_block,0,False,score_cos_all,0.4196162819862366
26,last_block,0,False,score_unit_mse,3.856782495859079e-05
26,last_block,0,False,score_nmse,3.206867034136354e-05
26,last_block,0,False,V_all,6.552847935381578e-06
26,last_block,1,False,score_cos_all,0.30980032682418823
26,last_block,1,False,score_unit_mse,2.8474485588958487e-05
26,last_block,1,False,score_nmse,3.061591300480822e-05
26,last_block,1,False,V_all,9.948724255082197e-06
26,last_block,2,False,score_cos_all,0.43859952688217163
26,last_block,2,False,score_unit_mse,4.0312599594471976e-05
26,last_block,2,False,score_nmse,3.503055802971646e-05
26,last_block,2,False,V_all,1.3876977391191758e-05
26,last_block,3,False,score_cos_all,0.9697066210210323
26,last_block,3,False,score_unit_mse,8.912765042623505e-05
26,last_block,3,False,score_nmse,7.381740118942214e-05
26,last_block,3,False,V_all,3.57712383447506e-06
26,last_block,4,False,score_cos_all,0.24364465475082397
26,last_block,4,False,score_unit_mse,2.239396417280659e-05
26,last_block,4,False,score_nmse,3.200880004434258e-05
26,last_block,4,False,V_all,1.7928854504134506e-05
26,last_block,5,False,score_cos_all,1.1555389165878296
26,last_block,5,False,score_unit_mse,0.00010620777175063267
26,last_block,5,False,score_nmse,6.821211970628719e-05
26,last_block,5,False,V_all,6.9682746470789425e-06
26,last_block,6,False,score_cos_all,0.4385859966278076
26,last_block,6,False,score_unit_mse,4.031138450955041e-05
26,last_block,6,False,score_nmse,3.1694564942765364e-05
26,last_block,6,False,V_all,4.162641744187567e-06
26,last_block,7,True,score_cos_all,0.8673596084117889
26,last_block,7,True,score_unit_mse,7.972073944984004e-05
26,last_block,7,True,score_nmse,6.491553958471588e-05
26,last_block,7,True,V_all,3.315628191558062e-06
26,last_block,8,True,score_cos_all,0.9163322821259499
26,last_block,8,True,score_unit_mse,8.422188693657517e-05
26,last_block,8,True,score_nmse,0.00010836434719122173
26,last_block,8,True,V_all,2.1953194391244324e-06
26,last_block,9,True,score_cos_all,0.9522448480129242
26,last_block,9,True,score_unit_mse,8.752267603995278e-05
26,last_block,9,True,score_nmse,0.00020165635967692492
26,last_block,9,True,V_all,1.7945374111150159e-06
27,head,0,False,score_cos_all,0.7811522781848907
27,head,0,False,score_unit_mse,0.0006079006707295775
27,head,0,False,score_nmse,0.0004004141912592095
27,head,0,False,V_all,0.01176300086081028
27,head,1,False,score_cos_all,0.39287930727005005
27,head,1,False,score_unit_mse,0.0003057427820749581
27,head,1,False,score_nmse,0.0003030109594073419
27,head,1,False,V_all,0.04397326335310936
27,head,2,False,score_cos_all,0.24615120887756348
27,head,2,False,score_unit_mse,0.00019155738118570298
27,head,2,False,score_nmse,0.00031021530396604225
27,head,2,False,V_all,0.10075642168521881
27,head,3,False,score_cos_all,0.7631986886262894
27,head,3,False,score_unit_mse,0.0005939289694651961
27,head,3,False,score_nmse,0.0004146674044243796
27,head,3,False,V_all,0.008743696846067905
27,head,4,False,score_cos_all,0.6954143047332764
27,head,4,False,score_unit_mse,0.00054117850959301
27,head,4,False,score_nmse,0.00045316134406125425
27,head,4,False,V_all,0.004973330534994602
27,head,5,False,score_cos_all,0.5520971119403839
27,head,5,False,score_unit_mse,0.00042964753811247647
27,head,5,False,score_nmse,0.00042110860903875065
27,head,5,False,V_all,0.0031738767866045237
27,head,6,False,score_cos_all,0.7206937074661255
27,head,6,False,score_unit_mse,0.0005608512437902391
27,head,6,False,score_nmse,0.00036025506902548826
27,head,6,False,V_all,0.022349698469042778
27,head,7,True,score_cos_all,1.2847680151462555
27,head,7,True,score_unit_mse,0.0009998196037486196
27,head,7,True,score_nmse,0.015844382609245315
27,head,7,True,V_all,0.003158850595355034
