round,x_type,slice,metric,benign,malicious,delta
78,gI,head,cos_loo,0.20479751537953103,-0.13441266616185507,-0.3392101815413861
78,gI,head,norm,9.471903051648821,1.4517632921536763,-8.020139759495144
78,gI,last_block,V_all,1.8235929733886485e-05,5.460809764675408e-06,-1.2775119969211078e-05
78,gI,last_block,V_loo,2.251349230521425e-05,6.741740965784023e-06,-1.577175133943023e-05
78,gI,last_block,cos_all,0.3407359634126936,0.11872656705478828,-0.2220093963579053
78,gI,last_block,cos_loo,0.019663291916783367,-0.005669616162776947,-0.025332908079560314
78,gI,last_block,norm,0.6284929301057544,0.23797439535458884,-0.3905185347511655
79,I,head,V_all,0.001340515907421442,0.00041875823808368295,-0.0009217576693377591
79,I,head,V_loo,0.00165495796162369,0.0005169855042671164,-0.0011379724573565737
79,I,head,cos_all,0.7183172532490322,0.6995522181193033,-0.018765035129728824
79,I,head,cos_loo,0.6208424185003553,0.6764035721619924,0.055561153661637164
79,I,head,norm,2.3619549104145596,1.1690008888641994,-1.1929540215503602
79,I,last_block,V_all,1.6429532284486674e-05,9.834049706114456e-06,-6.595482578372218e-06
79,I,last_block,V_loo,2.0283372577978298e-05,1.2140802027715836e-05,-8.142570550262462e-06
79,I,last_block,cos_all,0.716380136353629,0.6154878834883372,-0.1008922528652918
79,I,last_block,cos_loo,0.6262202348027911,0.5688702861467997,-0.05734994865599141
79,I,last_block,norm,0.7509079958711352,0.5290623803933462,-0.22184561547778903
79,g,head,V_all,0.00030471132985050123,0.0001959371535728375,-0.00010877417627766373
79,g,head,V_loo,0.00037618683459835926,0.00024189771890329817,-0.0001342891156950611
79,g,head,cos_all,0.22571098059415817,0.0921591919225951,-0.1335517886715631
79,g,head,cos_loo,-0.24129790972386087,-0.2760809113581975,-0.03478300163433665
79,g,head,norm,0.9018047962869916,0.701261560122172,-0.20054323616481962
79,g,last_block,V_all,2.498248094135696e-05,1.941412695790253e-05,-5.568353983454431e-06
79,g,last_block,V_loo,3.084256812664015e-05,2.396805818231466e-05,-6.874509944325487e-06
79,g,last_block,cos_all,0.24015029493187154,0.2882863829533259,0.04813608802145439
79,g,last_block,cos_loo,-0.12480406356709343,-0.04273588458697001,0.08206817898012342
79,g,last_block,norm,0.7562644396509443,0.6717681090037028,-0.08449633064724149
79,gI,head,V_all,0.02281189849600196,0.005403932261591156,-0.017407966234410804
79,gI,head,V_loo,0.028162835431950434,0.00667152142462631,-0.021491314007324125
79,gI,head,cos_all,0.40895308341298786,-0.016877552804847557,-0.4258306362178354
79,gI,head,cos_loo,0.1489246149680444,-0.10810343207170565,-0.2570280470397501
79,gI,head,norm,6.9369820526668,2.3237386643886566,-4.613243388278144
79,gI,last_block,V_all,3.5990921203067827e-05,1.0347873361145806e-05,-2.564304784192202e-05
79,gI,last_block,V_loo,4.4433233987157496e-05,1.2775151693252459e-05,-3.1658082293905035e-05
79,gI,last_block,cos_all,0.24194677653057234,0.24118580669164658,-0.0007609698389257624
79,gI,last_block,cos_loo,0.021022976775254523,0.10453539590040843,0.0835124191251539
79,gI,last_block,norm,0.6832588953631265,0.39671991517146427,-0.2865389801916622
80,I,head,V_all,0.001500158167410908,0.00044919120652290684,-0.001050966960888001
80,I,head,V_loo,0.0018520470808393189,0.0005545570844939599,-0.0012974899963453588
80,I,head,cos_all,0.7460676942552839,0.8473190267880758,0.10125133253279195
80,I,head,cos_loo,0.667988760130746,0.8239298462867737,0.15594108615602764
80,I,head,norm,2.6990411451884677,1.4731071591377258,-1.2259339860507419
80,I,last_block,V_all,1.3746639069722733e-05,9.422088320813296e-06,-4.324550748909436e-06
80,I,last_block,V_loo,1.6971160351074233e-05,1.1632207436681105e-05,-5.3389529143931284e-06
80,I,last_block,cos_all,0.763288574559348,0.7673460443814596,0.004057469822111637
80,I,last_block,cos_loo,0.6953717810767037,0.7189152836799622,0.023543502603258437
80,I,last_block,norm,0.7883997176374707,0.6336853404839834,-0.15471437715348735
80,g,head,V_all,0.00030127303034532815,0.00018905072647612542,-0.00011222230386920273
80,g,head,V_loo,0.00037194203053201946,0.00023339596615793803,-0.00013854606437408142
80,g,head,cos_all,0.3519409511770521,-0.19420082618792853,-0.5461417773649806
80,g,head,cos_loo,-0.07436738908290863,-0.44245287775993347,-0.36808548867702484
80,g,head,norm,0.9253230861255101,0.6225929856300354,-0.30273010049547466
80,g,last_block,V_all,2.5444380298722535e-05,1.8445455680193845e-05,-6.99892461852869e-06
80,g,last_block,V_loo,3.141281194984913e-05,2.2772168449591845e-05,-8.640643500257283e-06
80,g,last_block,cos_all,0.3418801022427423,0.05975295789539814,-0.28212714434734415
80,g,last_block,cos_loo,-0.021943529269524982,-0.21927933394908905,-0.19733580467956408
80,g,last_block,norm,0.7857726556914193,0.6082101464271545,-0.17756250926426476
80,gI,head,V_all,0.020581739954650402,0.005999543005600572,-0.01458219694904983
80,gI,head,V_loo,0.025409554996128594,0.007406843360513449,-0.018002711635615145
80,gI,head,cos_all,0.4610490905387061,-0.13533707211414972,-0.5963861626528558
80,gI,head,cos_loo,0.19525802986962454,-0.22858519852161407,-0.4238432283912386
80,gI,head,norm,7.403144768306187,2.502723058064779,-4.9004217102414085
80,gI,last_block,V_all,1.7107404541353128e-05,8.149832183335093e-06,-8.957572358018035e-06
80,gI,last_block,V_loo,2.112025283297823e-05,1.0061521303820578e-05,-1.1058731529157653e-05
80,gI,last_block,cos_all,0.3407285681792668,0.2356096307436625,-0.10511893743560427
80,gI,last_block,cos_loo,0.06370507420173713,0.04362395157416662,-0.02008112262757051
80,gI,last_block,norm,0.6098819715636117,0.3988843361536662,-0.21099763540994548
81,I,head,V_all,0.0014790594951981412,0.0005680966957394654,-0.0009109627994586758
81,I,head,V_loo,0.0018259993646227355,0.0007013540016487241,-0.0011246453629740114
81,I,head,cos_all,0.7346124989645821,0.6844377418359121,-0.05017475712867003
81,I,head,cos_loo,0.6426733604499272,0.656751831372579,0.014078470922651798
81,I,head,norm,2.235035078866141,1.2032029579083126,-1.0318321209578285
81,I,last_block,V_all,1.0607543312549492e-05,9.081207432852048e-06,-1.526335879697443e-06
81,I,last_block,V_loo,1.3095732616160863e-05,1.1211367412518788e-05,-1.884365203642075e-06
81,I,last_block,cos_all,0.7806651847703117,0.6764906644821167,-0.10417452028819496
81,I,last_block,cos_loo,0.7219323515892029,0.6332996189594269,-0.088632732629776
81,I,last_block,norm,0.6072068384715489,0.49277451386054355,-0.11443232461100533
81,g,head,V_all,0.00030419485951175114,0.0001852762895092989,-0.00011891857000245225
81,g,head,V_loo,0.0003755492091711078,0.0002287361518635104,-0.00014681305730759742
81,g,head,cos_all,0.17902969781841552,0.18636994063854218,0.007340242820126658
81,g,head,cos_loo,-0.3233828863927296,-0.223611389597257,0.09977149679547262
81,g,head,norm,0.8937243904386248,0.6995768547058105,-0.1941475357328143
81,g,last_block,V_all,2.490394789284827e-05,1.749210150592262e-05,-7.411846386925651e-06
81,g,last_block,V_loo,3.0745613652730496e-05,2.1595185899059288e-05,-9.150427753671207e-06
81,g,last_block,cos_all,0.2446684893220663,0.2430090606212616,-0.0016594287008047104
81,g,last_block,cos_loo,-0.14711433116878783,-0.09150013327598572,0.055614197892802114
81,g,last_block,norm,0.756336646420615,0.6281349062919617,-0.12820174012865337
81,gI,head,V_all,0.025981413765943477,0.005373828656350573,-0.020607585109592905
81,gI,head,V_loo,0.03207582035767181,0.0066343566092352075,-0.0254414637484366
81,gI,head,cos_all,0.38407825359276365,0.010157968538502852,-0.3739202850542608
81,gI,head,cos_loo,0.13750219557966506,-0.06927627325057983,-0.2067784688302449
81,gI,head,norm,6.891282916069031,2.1237184604008994,-4.767564455668131
81,gI,last_block,V_all,1.6001325158348273e-05,7.334271989141901e-06,-8.667053169206373e-06
81,gI,last_block,V_loo,1.97547226759655e-05,9.054656705605643e-06,-1.0700065970359859e-05
81,gI,last_block,cos_all,0.2631187623898898,0.24907704691092172,-0.01404171547896807
81,gI,last_block,cos_loo,0.04334862955978939,0.08412748761475086,0.040778858054961474
81,gI,last_block,norm,0.5008673689195088,0.3362008072435856,-0.1646665616759232
82,I,head,V_all,0.001566179986444435,0.0003497134118030469,-0.001216466574641388
82,I,head,V_loo,0.0019335556010316526,0.00043174495416072506,-0.0015018106468709276
82,I,head,cos_all,0.7007236395563398,0.8555775284767151,0.15485388892037533
82,I,head,cos_loo,0.6033317361559186,0.8306384086608887,0.22730667250497005
82,I,head,norm,2.5415062393460954,1.3913777271906536,-1.1501285121554419
82,I,last_block,V_all,1.57289852852825e-05,1.0057487694818216e-05,-5.671497590464284e-06
82,I,last_block,V_loo,1.941850054468627e-05,1.2416650558103962e-05,-7.001849986582307e-06
82,I,last_block,cos_all,0.7480364271572658,0.7797175049781799,0.031681077820914116
82,I,last_block,cos_loo,0.6749406116349357,0.7273177901903788,0.052377178555443105
82,I,last_block,norm,0.7242752888372966,0.6600031952063242,-0.06427209363097242
82,g,head,V_all,0.0003132212586933747,0.00019490037811920047,-0.00011832088057417423
82,g,head,V_loo,0.00038669289954538854,0.00024061777124491832,-0.00014607512830047022
82,g,head,cos_all,0.3961176521011761,-0.06536699924618006,-0.46148465134735617
82,g,head,cos_loo,0.06476897160921778,-0.2842989017566045,-0.3490678733658223
82,g,head,norm,0.9650529793330601,0.6352442900339762,-0.3298086892990839
82,g,last_block,V_all,2.620504268894105e-05,1.9779128706431948e-05,-6.425913982509102e-06
82,g,last_block,V_loo,3.2351904727485294e-05,2.4418677639914677e-05,-7.933227087570618e-06
82,g,last_block,cos_all,0.39464552806956427,0.1261852247019609,-0.2684603033676034
82,g,last_block,cos_loo,0.09850997604163629,-0.11439579725265503,-0.21290577329429133
82,g,last_block,norm,0.8172182015010289,0.6283808350563049,-0.18883736644472393
82,gI,head,V_all,0.034259820889149396,0.007156635634601116,-0.02710318525454828
82,gI,head,V_loo,0.04229607552822147,0.008835353422909975,-0.033460722105311494
82,gI,head,cos_all,0.44912123467241016,-0.055385387813051544,-0.5045066224854617
82,gI,head,cos_loo,0.20024359864848001,-0.1244983971118927,-0.3247419957603727
82,gI,head,norm,9.220485857554845,2.354031801223755,-6.86645405633109
82,gI,last_block,V_all,7.566476636254395e-05,1.6772383787611034e-05,-5.889238257493292e-05
82,gI,last_block,V_loo,9.341328690685e-05,2.070664656154501e-05,-7.270664034530498e-05
82,gI,last_block,cos_all,0.2821239046087222,0.16760096698999405,-0.11452293761872817
82,gI,last_block,cos_loo,0.09587110286312443,0.05468114046379924,-0.041189962399325195
82,gI,last_block,norm,0.8824777262551444,0.4752471645673116,-0.40723056168783284
83,I,head,V_all,0.001870552306562396,0.0005478287445536504,-0.0013227235620087456
83,I,head,V_loo,0.002309323928784579,0.0006763317893880109,-0.0016329921393965683
83,I,head,cos_all,0.7258556314877102,0.825551450252533,0.09969581876482281
83,I,head,cos_loo,0.6501505885805402,0.7970101634661356,0.14685957488559542
83,I,head,norm,2.685639670916966,1.5252846876780193,-1.1603549832389468
83,I,last_block,V_all,2.2394716065069326e-05,1.6640680163012195e-05,-5.754035902057131e-06
83,I,last_block,V_loo,2.7647799470287282e-05,2.054404922091635e-05,-7.103750249370933e-06
83,I,last_block,cos_all,0.744272129876273,0.7517049709955851,0.007432841119312084
83,I,last_block,cos_loo,0.6706259293215615,0.6938424110412598,0.023216481719698256
83,I,last_block,norm,0.863483692918505,0.7630980412165324,-0.10038565170197267
83,g,head,V_all,0.00030518657461340936,0.00018144067144021392,-0.00012374590317319544
83,g,head,V_loo,0.000376773565741522,0.0002240008373822396,-0.00015277272835928239
83,g,head,cos_all,0.46383543046457426,-0.1796782836318016,-0.6435137140963758
83,g,head,cos_loo,0.1863534679370267,-0.3418833017349243,-0.528236769671951
83,g,head,norm,0.979792024408068,0.5553176403045654,-0.4244743841035026
83,g,last_block,V_all,2.6143339450105225e-05,1.6855841749929823e-05,-9.287497700175402e-06
83,g,last_block,V_loo,3.22757272702542e-05,2.0809680184659857e-05,-1.146604708559434e-05
83,g,last_block,cos_all,0.48532080224582125,0.03606803218523661,-0.4492527700605846
83,g,last_block,cos_loo,0.24017743446997233,-0.13628134379784265,-0.376458778267815
83,g,last_block,norm,0.8500282679285321,0.534500777721405,-0.3155274902071271
83,gI,head,V_all,0.02583665626921824,0.008086887964357933,-0.01774976830486031
83,gI,head,V_loo,0.031897106008338075,0.009983813234915337,-0.021913292773422736
83,gI,head,cos_all,0.4799453147820064,-0.0913759395480156,-0.571321254330022
83,gI,head,cos_loo,0.2803297308938844,-0.17007756233215332,-0.45040729322603773
83,gI,head,norm,8.257847615650721,2.6660792032877603,-5.591768412362962
83,gI,last_block,V_all,2.8432636359606738e-05,1.4003150833256465e-05,-1.4429485526350273e-05
83,gI,last_block,V_loo,3.510201967011588e-05,1.7287840970917994e-05,-1.7814178699197888e-05
83,gI,last_block,cos_all,0.40964846153344425,0.14638466760516167,-0.2632637939282826
83,gI,last_block,cos_loo,0.1576221681066922,-0.015328701275090376,-0.17295086938178256
83,gI,last_block,norm,0.7840074130467006,0.46963460246721905,-0.3143728105794816
84,I,head,V_all,0.0010402150718229158,0.0005323166260495782,-0.0005078984457733376
84,I,head,V_loo,0.0012842161481135658,0.0006571810323900232,-0.0006270351157235426
84,I,head,cos_all,0.7504861610276359,0.7148636182149252,-0.03562254281271071
84,I,head,cos_loo,0.6763956504208701,0.6918627421061198,0.015467091685249623
84,I,head,norm,2.2752385480063304,1.2429091408848763,-1.0323294071214542
84,I,last_block,V_all,1.0274604652035382e-05,1.2263092078986423e-05,1.9884874269510406e-06
84,I,last_block,V_loo,1.2684698179197898e-05,1.5139618274891594e-05,2.454920095693697e-06
84,I,last_block,cos_all,0.7588500721114022,0.6846351424853007,-0.07421492962610154
84,I,last_block,cos_loo,0.6921019554138184,0.6393445730209351,-0.0527573823928833
84,I,last_block,norm,0.6938603435243879,0.5660907501975695,-0.12776959332681836
84,g,head,V_all,0.0003051528100123895,0.000196692009922117,-0.00010846080009027252
84,g,head,V_loo,0.0003767318557947874,0.00024282962355452278,-0.00013390223224026462
84,g,head,cos_all,0.2191137501171657,0.20087195932865143,-0.01824179078851426
84,g,head,cos_loo,-0.20775403478182852,-0.1604138215382894,0.047340213243539125
84,g,head,norm,0.9039702841213771,0.7222229838371277,-0.18174730028424946
84,g,last_block,V_all,2.5457975685380268e-05,1.992929234499267e-05,-5.528683340387597e-06
84,g,last_block,V_loo,3.142959966291008e-05,2.4604066008275065e-05,-6.825533654635015e-06
84,g,last_block,cos_all,0.27803630594696316,0.16862468918164572,-0.10941161676531744
84,g,last_block,cos_loo,-0.12481478940961617,-0.17841271062692007,-0.053597921217303904
84,g,last_block,norm,0.7718429906027657,0.6575028300285339,-0.1143401605742318
84,gI,head,V_all,0.01751394633070699,0.005541669515271981,-0.011972276815435008
84,gI,head,V_loo,0.021622154861688614,0.006841566801692049,-0.014780588059996564
84,gI,head,cos_all,0.4529995747974941,0.027955003703633945,-0.4250445710938601
84,gI,head,cos_loo,0.19466202400092567,-0.07300715831418832,-0.267669182315114
84,gI,head,norm,7.032416582107544,2.4693177243073783,-4.563098857800165
84,gI,last_block,V_all,1.5544592510455652e-05,8.697383501991377e-06,-6.847209008464276e-06
84,gI,last_block,V_loo,1.9190854020832505e-05,1.0737512335860325e-05,-8.45334168497218e-06
84,gI,last_block,cos_all,0.3014130139989512,0.33059388399124146,0.029180869992290248
84,gI,last_block,cos_loo,0.007867518812417984,0.1306793304781119,0.12281181166569391
84,gI,last_block,norm,0.5783672843660627,0.3919883345564206,-0.18637894980964204
85,I,head,V_all,0.0019676900036366923,0.0005491654737852514,-0.001418524529851441
85,I,head,V_loo,0.0024292469689888613,0.0006779820735876759,-0.0017512648954011853
85,I,head,cos_all,0.7248423184667315,0.8457541068394979,0.1209117883727664
85,I,head,cos_loo,0.6320657219205584,0.8275961677233378,0.19553044580277934
85,I,head,norm,3.142303466796875,1.1227964162826538,-2.019507050514221
85,I,last_block,V_all,2.0507851981424858e-05,8.9262336283961e-06,-1.1581618353028759e-05
85,I,last_block,V_loo,2.531833615648793e-05,1.1020042014327677e-05,-1.4298294142160254e-05
85,I,last_block,cos_all,0.744735734803336,0.7899398605028788,0.045204125699542796
85,I,last_block,cos_loo,0.6628903576305935,0.7531136870384216,0.09022332940782818
85,I,last_block,norm,0.9516813158988953,0.5342618823051453,-0.41741943359375
85,g,head,V_all,0.00028975767366188975,0.00017507632340614995,-0.0001146813502557398
85,g,head,V_loo,0.0003577255327919764,0.00021614361321553588,-0.00014158191957644055
85,g,head,cos_all,0.36687468870409895,-0.15444505711396536,-0.5213197458180643
85,g,head,cos_loo,-0.01984657852777413,-0.3923213879267375,-0.3724748093989634
85,g,head,norm,0.915619262627193,0.5986971855163574,-0.31692207711083553
85,g,last_block,V_all,2.5673045716497916e-05,1.6484608750033658e-05,-9.188436966464258e-06
85,g,last_block,V_loo,3.1695119105279446e-05,2.0351368220872246e-05,-1.13437508844072e-05
85,g,last_block,cos_all,0.3934397165264402,-0.07634032455583413,-0.46978004108227434
85,g,last_block,cos_loo,0.026264455468793,-0.31438886125882465,-0.34065331672761767
85,g,last_block,norm,0.8036967601094928,0.5427402853965759,-0.26095647471291683
85,gI,head,V_all,0.02776913863739797,0.006893037507931392,-0.020876101129466577
85,gI,head,V_loo,0.034282887753631384,0.008509922927866379,-0.025772964825765007
85,gI,head,cos_all,0.47900238420282093,-0.15181451042493185,-0.6308168946277528
85,gI,head,cos_loo,0.23483083982552802,-0.21204455196857452,-0.4468753917941025
85,gI,head,norm,9.088902882167272,2.0411354899406433,-7.047767392226628
85,gI,last_block,V_all,2.609614291161831e-05,7.693214001847082e-06,-1.8402928909771227e-05
85,gI,last_block,V_loo,3.221745815348446e-05,9.497795114536226e-06,-2.2719663038948233e-05
85,gI,last_block,cos_all,0.3835016946707453,0.051377290238936744,-0.3321244044318086
85,gI,last_block,cos_loo,0.06385879910417966,-0.08200652649005254,-0.1458653255942322
85,gI,last_block,norm,0.787472026688712,0.3196261723836263,-0.4678458543050857
86,I,head,V_all,0.001020990461776299,0.00020514134181818613,-0.000815849119958113
86,I,head,V_loo,0.0012604819702184094,0.0002532609214540571,-0.0010072210487643523
86,I,head,cos_all,0.721526495047978,0.8618369499842325,0.1403104549362546
86,I,head,cos_loo,0.6326201983860561,0.8401707212130228,0.20755052282696673
86,I,head,norm,2.1145651510783603,1.0829537312189739,-1.0316114198593864
86,I,last_block,V_all,7.585826324429945e-06,5.9204635363130365e-06,-1.6653627881169086e-06
86,I,last_block,V_loo,9.365217075745541e-06,7.309214652195806e-06,-2.0560024235497357e-06
86,I,last_block,cos_all,0.7709879534585136,0.7863374551137289,0.015349501655215314
86,I,last_block,cos_loo,0.7093937397003174,0.7360828717549642,0.026689132054646847
86,I,last_block,norm,0.5999084200177874,0.5290211339791616,-0.07088728603862582
86,g,head,V_all,0.00028696828979134025,0.00017746766873945793,-0.00010950062105188232
86,g,head,V_loo,0.00035428183036856353,0.00021909590092642853,-0.000135185929442135
86,g,head,cos_all,0.22858675303203718,0.24040166040261587,0.011814907370578692
86,g,head,cos_loo,-0.20580884255468845,-0.11824885259071986,0.08755998996396859
86,g,head,norm,0.8799367461885724,0.694974442323049,-0.18496230386552348
86,g,last_block,V_all,2.583617112707413e-05,1.6945092890334006e-05,-8.891078236740125e-06
86,g,last_block,V_loo,3.189650721781488e-05,2.091986728676905e-05,-1.0976639931045831e-05
86,g,last_block,cos_all,0.2990979552268982,0.1275734379887581,-0.1715245172381401
86,g,last_block,cos_loo,-0.12087455930720482,-0.19580315053462982,-0.074928591227425
86,g,last_block,norm,0.7821970752307347,0.6015491088231405,-0.18064796640759417
86,gI,head,V_all,0.012137569287525756,0.003360570020352801,-0.008776999267172955
86,gI,head,V_loo,0.014984654262661934,0.004148851924886306,-0.010835802337775629
86,gI,head,cos_all,0.4347668545586722,0.025243591885858525,-0.4095232626728137
86,gI,head,cos_loo,0.1417741206075464,-0.09183266386389732,-0.23360678447144373
86,gI,head,norm,5.822993108204433,2.225710153579712,-3.5972829546247214
86,gI,last_block,V_all,1.081195682672842e-05,6.603811167830524e-06,-4.208145658897895e-06
86,gI,last_block,V_loo,1.334809504831875e-05,8.152853903690508e-06,-5.195241144628243e-06
86,gI,last_block,cos_all,0.2877509891986847,0.31915947298208874,0.03140848378340405
86,gI,last_block,cos_loo,-0.018787617662123272,0.0708086045148472,0.08959622217697047
86,gI,last_block,norm,0.4777121501309531,0.3910680611928304,-0.0866440889381227
87,I,head,V_all,0.0015768790700738983,0.0004885791471072783,-0.0010882999229666198
87,I,head,V_loo,0.0019467643578536808,0.0006031841524721434,-0.0013435802053815373
87,I,head,cos_all,0.7535399453980582,0.7973268628120422,0.043786917413983995
87,I,head,cos_loo,0.6696130675928933,0.7769890228907267,0.10737595529783339
87,I,head,norm,2.8342027834483554,1.039082686106364,-1.7951200973419914
87,I,last_block,V_all,1.6556038060246336e-05,7.790665677021025e-06,-8.765372383225311e-06
87,I,last_block,V_loo,2.043955308701178e-05,9.618105347423503e-06,-1.0821447739588276e-05
87,I,last_block,cos_all,0.7737481083188739,0.7349591851234436,-0.03878892319543026
87,I,last_block,cos_loo,0.6999313831329346,0.6977609197298685,-0.0021704634030660364
87,I,last_block,norm,0.8861609271594456,0.4770925045013428,-0.40906842265810284
87,g,head,V_all,0.0002962749276775867,0.00017419261954880008,-0.0001220823081287866
87,g,head,V_loo,0.00036577152163122913,0.0002150525979232043,-0.00015071892370802483
87,g,head,cos_all,0.2345878588301795,0.073755353068312,-0.16083250576186747
87,g,head,cos_loo,-0.25728175256933483,-0.2910640339056651,-0.033782281336330267
87,g,head,norm,0.891633118901934,0.6584225495656332,-0.2332105693363008
87,g,last_block,V_all,2.5316388668475804e-05,1.7054178897524253e-05,-8.262209770951552e-06
87,g,last_block,V_loo,3.1254800238197534e-05,2.105454101789898e-05,-1.0200259220298554e-05
87,g,last_block,cos_all,0.2756213612155989,0.25439947843551636,-0.021221882780082524
87,g,last_block,cos_loo,-0.08194747726832118,-0.045081534112493195,0.03686594315582798
87,g,last_block,norm,0.7703256181308201,0.6261986891428629,-0.1441269289879572
87,gI,head,V_all,0.019394635488944396,0.004452987030769388,-0.014941648458175007
87,gI,head,V_loo,0.023943997121282985,0.005497515123958389,-0.018446481997324595
87,gI,head,cos_all,0.4633226564952305,-0.17101076742013296,-0.6343334239153635
87,gI,head,cos_loo,0.1834021881222725,-0.2424554576476415,-0.42585764576991403
87,gI,head,norm,7.3899721418108255,1.852957308292389,-5.537014833518437
87,gI,last_block,V_all,2.4557967922841533e-05,6.655534358894026e-06,-1.7902433563947506e-05
87,gI,last_block,V_loo,3.031847752156734e-05,8.216708465624833e-06,-2.2101769055942505e-05
87,gI,last_block,cos_all,0.3711032420396805,0.25609294573465985,-0.11501029630502063
87,gI,last_block,cos_loo,0.11524472545300211,0.13439974437157312,0.019155018918571007
87,gI,last_block,norm,0.7523569677557264,0.3310474405686061,-0.4213095271871203
88,I,head,V_all,0.0016499636861096536,0.0006180848674072573,-0.0010318788187023962
88,I,head,V_loo,0.0020369922276586294,0.0007630677234070996,-0.00127392450425153
88,I,head,cos_all,0.7127223781176976,0.6085794369379679,-0.10414294117972966
88,I,head,cos_loo,0.6008011826447078,0.5943499008814493,-0.006451281763258487
88,I,head,norm,2.740491305078779,0.3648998737335205,-2.3755914313452586
88,I,last_block,V_all,1.5849042158931426e-05,8.50248867815632e-06,-7.346553480775106e-06
88,I,last_block,V_loo,1.9566718427605728e-05,1.0496899449208286e-05,-9.069818978397442e-06
88,I,last_block,cos_all,0.7613307578223092,0.4798360864321391,-0.2814946713901701
88,I,last_block,cos_loo,0.6700822455542428,0.44763431946436566,-0.22244792608987712
88,I,last_block,norm,0.8397205812590463,0.20604564746220908,-0.6336749337968371
88,g,head,V_all,0.0003108631374613781,0.00020386342172666141,-0.00010699971573471668
88,g,head,V_loo,0.00038378164754249156,0.00025168324646074325,-0.0001320984010817483
88,g,head,cos_all,0.17528918332287244,0.25225038826465607,0.07696120494178363
88,g,head,cos_loo,-0.26712470608098166,-0.1394472892085711,0.12767741687241055
88,g,head,norm,0.9039239031927926,0.7480060259501139,-0.1559178772426787
88,g,last_block,V_all,2.6592268373601007e-05,2.0506964574451558e-05,-6.085303799149449e-06
88,g,last_block,V_loo,3.2829961128300056e-05,2.5317239002712693e-05,-7.512722125587363e-06
88,g,last_block,cos_all,0.22336857443276262,0.3586525619029999,0.13528398747023726
88,g,last_block,cos_loo,-0.11236620800835746,0.04329696297645569,0.15566317098481314
88,g,last_block,norm,0.7763997486659459,0.7127265731493632,-0.06367317551658269
88,gI,head,V_all,0.023965661813105856,0.0035419263100872436,-0.02042373550301861
88,gI,head,V_loo,0.029587237696562494,0.004372748391081889,-0.025214489305480606
88,gI,head,cos_all,0.46332299283572603,-0.08511059979597728,-0.5484335926317033
88,gI,head,cos_loo,0.17149132170847484,-0.11730824162562688,-0.2887995633341017
88,gI,head,norm,8.542769500187465,0.903844972451528,-7.638924527735937
88,gI,last_block,V_all,2.107452512843468e-05,7.680995319484888e-06,-1.3393529808949791e-05
88,gI,last_block,V_loo,2.601793156437842e-05,9.482711372280997e-06,-1.653522019209742e-05
88,gI,last_block,cos_all,0.33845813758671284,0.12847916781902313,-0.2099789697676897
88,gI,last_block,cos_loo,0.04515552267964397,-0.004207268978158633,-0.0493627916578026
88,gI,last_block,norm,0.6947365786348071,0.29096487909555435,-0.40377169953925274
89,I,head,V_all,0.0016384870728610881,0.0004331395321059972,-0.001205347540755091
89,I,head,V_loo,0.0020228235932466176,0.0005347401311155409,-0.0014880834621310767
89,I,head,cos_all,0.7286448648997715,0.7770885030428568,0.04844363814308528
89,I,head,cos_loo,0.6317889520100185,0.7566620906194051,0.12487313860938665
89,I,head,norm,2.624577420098441,0.7906453013420105,-1.8339321187564304
89,I,last_block,V_all,1.5777048962003653e-05,6.8518296150917495e-06,-8.925219346911904e-06
89,I,last_block,V_loo,1.9477839357153114e-05,8.45904848271554e-06,-1.1018790874437575e-05
89,I,last_block,cos_all,0.7635799305779594,0.6730647484461466,-0.09051518213181275
89,I,last_block,cos_loo,0.6823515977178302,0.6297699809074402,-0.052581616810389975
89,I,last_block,norm,0.8142644379820142,0.3973819514115651,-0.4168824865704491
89,g,head,V_all,0.0002967950152066935,0.0001855355609829227,-0.00011125945422377082
89,g,head,V_loo,0.00036641357084071,0.0002290562503427888,-0.0001373573204979212
89,g,head,cos_all,0.23447329923510551,0.05056210560724139,-0.18391119362786412
89,g,head,cos_loo,-0.2591648439743689,-0.3158547679583232,-0.05668992398395428
89,g,head,norm,0.8914915749004909,0.6763331890106201,-0.2151583858898708
89,g,last_block,V_all,2.615514728989053e-05,1.8505552361602895e-05,-7.649594928287634e-06
89,g,last_block,V_loo,3.229030491118985e-05,2.284636078305387e-05,-9.443944128135976e-06
89,g,last_block,cos_all,0.2641368369971003,0.20427337288856506,-0.059863464108535214
89,g,last_block,cos_loo,-0.13227884750813246,-0.12756447742382684,0.0047143700843056136
89,g,last_block,norm,0.7786807417869568,0.6434267163276672,-0.13525402545928955
89,gI,head,V_all,0.017518189203526293,0.0037814275516817966,-0.013736761651844497
89,gI,head,V_loo,0.021627394149878194,0.004668429338683684,-0.01695896481119451
89,gI,head,cos_all,0.46971891607557026,-0.11590581138928731,-0.5856247274648576
89,gI,head,cos_loo,0.22474360093474388,-0.1722348133722941,-0.39697841430703795
89,gI,head,norm,7.008562326431274,1.4766903320948284,-5.531871994336446
89,gI,last_block,V_all,1.8155231048565058e-05,4.931585181111586e-06,-1.3223645867453471e-05
89,gI,last_block,V_loo,2.241386469644827e-05,6.088376646099884e-06,-1.6325488050348386e-05
89,gI,last_block,cos_all,0.36245932642902645,0.10924252619345982,-0.25321680023556664
